Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Value,CLTV
1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.9,0,2914
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.7,0,4642
0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,0,4051
1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,55.3,0,3771
1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,19.85,0,6009
0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,19.65,0,4184
1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,1,3,49.45,0,3446
1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,20.45,0,3353
0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,0,4034
1,0,0,0,10,1,2,0,2,0,0,0,0,0,0,1,1,54.5,0,4163
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.6,0,5425
0,0,1,1,10,1,0,0,0,2,2,0,0,0,0,1,3,55.55,0,2530
1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,3,20.55,0,3971
1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,0,3937
0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,0,4102
1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,0,3296
0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,0,5418
1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,0,4413
1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,0,4093
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.4,0,3145
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,0,4059
0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,0,6221
0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,0,5494
0,0,0,1,10,1,0,1,0,0,2,2,2,0,0,1,2,91.1,0,3857
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,0,4598
1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,0,5183
1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,0,5535
1,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,1,24.8,0,5826
0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,0,5354
0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,0,3941
0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,0,4556
1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20.0,0,5651
0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,0,4023
1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,0,4021
1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,0,6231
1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,0,4252
1,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,102.5,0,4968
0,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.35,0,5188
1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,0,2904
1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,0,4323
0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,20.85,0,3163
0,0,0,1,41,1,2,1,0,2,0,0,2,0,0,1,0,88.5,0,5984
0,0,0,0,4,0,1,0,2,0,2,0,0,0,0,0,3,35.0,0,3523
0,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,55.15,0,2200
0,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,50.95,0,3573
0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,0,4421
0,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,80.2,0,6087
0,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,49.3,0,5394
0,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,84.35,0,3363
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,0,4596
1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,117.2,0,4629
0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,0,3342
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,109.95,0,4297
1,1,0,0,38,1,2,1,0,0,0,0,2,2,0,0,2,94.75,0,3654
0,0,1,1,3,1,0,1,0,2,0,2,0,0,0,1,2,80.0,0,4264
0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,0,3246
0,0,1,0,15,1,2,2,1,1,1,1,1,1,2,0,3,25.2,0,4411
0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,0,3048
0,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,44.8,0,2469
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,0,4270
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2,0,2716
0,0,0,0,37,1,0,1,0,2,2,0,0,0,1,0,2,80.05,0,3364
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,107.35,0,4138
0,0,1,0,26,0,1,0,2,2,2,0,2,0,1,0,0,47.85,0,4362
1,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,70.8,0,5114
1,1,1,0,18,1,0,0,2,0,0,0,0,2,0,1,1,59.1,0,2422
0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,3,25.55,0,4312
0,0,0,1,28,1,0,2,1,1,1,1,1,1,0,0,3,20.25,0,4476
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,0,3503
1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,0,5706
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,0,4063
0,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,50.3,0,3740
1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.85,0,2019
1,0,0,1,12,1,0,2,1,1,1,1,1,1,2,0,0,19.35,0,2558
1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,25.0,0,4408
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.3,0,5153
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.35,0,4989
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,0,5436
0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,0,5651
1,0,0,0,40,0,1,0,2,2,2,0,2,2,1,0,1,62.05,0,2290
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,0,4545
0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,0,4497
0,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.05,0,5039
1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,20.9,0,4076
0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,0,5479
1,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,85.05,0,2540
0,0,0,0,54,0,1,0,2,0,0,2,0,2,1,0,0,44.1,0,6205
0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,0,4095
1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,0,2191
1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,3,19.95,0,3632
0,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,74.65,0,5113
1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,57.5,0,4133
1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,19.65,0,5596
1,0,1,0,31,1,0,1,0,0,2,0,2,2,1,1,2,93.8,0,2510
1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,0,4624
0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,0,3924
0,1,0,0,11,1,2,0,2,0,0,0,0,0,0,1,2,55.6,0,5014
0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,0,4116
1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,0,5838
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.9,0,5789
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,0,3160
1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,0,4187
1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,0,6297
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.3,0,3009
0,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,79.85,0,5556
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,0,6425
0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,0,5269
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,0,2100
0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,0,6205
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,0,3530
1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,0,4838
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,0,4345
0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,0,5040
1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,0,4697
1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,0,5156
1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,0,5496
0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,0,4098
0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,0,4113
0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,0,4804
0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,0,3192
1,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,84.3,0,4612
0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,0,5764
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,0,4344
0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,0,5964
0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,0,4915
0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,20.95,0,5772
0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,0,4934
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,0,6146
1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,0,5613
0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,0,4780
0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,0,2540
1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,0,5796
0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,0,3135
1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,0,6130
1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,0,5817
0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,0,3866
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97.0,0,6302
0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,0,4093
0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,0,5195
0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,0,2058
0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,0,4670
1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,0,4523
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,0,5072
1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,0,5364
0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,0,2573
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,0,2274
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,0,4761
0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,0,2994
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,0,6009
0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,0,4522
1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,0,4580
1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,0,4332
1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,0,3314
0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,0,3517
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,0,5121
1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,0,4104
0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,0,4415
1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,0,5291
1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,0,4871
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,0,3256
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,0,4252
0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,0,4107
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,0,6322
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,0,5279
0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,0,5851
0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,0,3468
0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,0,4149
1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,0,3194
0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,83.85,0,4283
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,0,3200
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,0,4185
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,0,2004
0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,0,4173
1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,0,2545
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,0,5707
0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,0,5128
1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,0,4978
0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.3,0,2843
1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,0,4368
0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,0,5033
0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,78.55,0,3127
1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,0,4442
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,0,4288
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45.0,0,4519
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,0,4228
0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,0,2768
1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,0,5022
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,0,4529
1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,0,5414
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,0,2068
1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,0,3678
0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,0,4699
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,0,5096
1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,0,4815
0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,0,2901
0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,0,6166
0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,0,5978
1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,0,4256
1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,0,4915
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,0,4165
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,24.95,0,5473
1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,0,5157
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,0,4987
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,0,6424
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.9,0,2451
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.25,0,2332
1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,0,4610
1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25.0,0,5896
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,0,4075
1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,0,5756
1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,55.5,0,3190
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,0,2133
1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,0,4556
0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,0,4298
0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,0,5660
1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,0,5137
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,0,4272
1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,0,3170
0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,0,4439
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,0,2017
0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,0,5270
1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,0,5543
0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,0,2742
1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,0,5854
1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,0,5502
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,0,5730
0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,0,5565
1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,0,5138
1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,0,5981
0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,0,4164
1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,0,5350
1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,0,4666
1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,0,5319
1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,0,4436
1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,0,5228
1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,0,5822
0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,0,4668
1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,0,3461
0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,0,3116
1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,0,5116
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,0,2176
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,0,3565
1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,0,5983
1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,0,4616
0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,0,4733
0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,0,5324
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,0,2221
1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,0,2856
0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,0,5315
0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,0,3041
0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,0,3948
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,0,2183
1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,0,6107
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,0,4152
0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,0,3885
1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,0,5370
1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,0,6382
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,0,2032
1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,0,3724
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,0,5413
1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,0,3202
1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,0,2907
1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,0,2425
0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,0,4358
0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,0,2973
1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,0,4535
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,0,2546
0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,0,3111
0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,0,4277
0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,0,4933
1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,0,3854
1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,0,2711
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,0,5596
0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,0,3161
0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,0,4148
1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,0,2640
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,0,2071
1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,0,4932
1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,0,5717
0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,0,4148
1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,0,2320
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,0,4456
1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,0,5600
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,0,5096
1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,0,4121
0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,0,5868
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,0,4121
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,0,4028
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,0,5052
1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,0,3628
1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,0,3931
0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,0,3816
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,0,5033
1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,0,4598
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,0,4169
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,0,3838
0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,0,6442
0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,0,4517
0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,0,5655
0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,0,6160
1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,0,4295
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,0,3248
1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,0,3446
1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,0,5242
0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,0,5692
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,0,5747
1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,0,4788
0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,0,5209
1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,0,2187
0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,0,3676
0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,0,3846
1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,0,4306
0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,0,3753
0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,0,2253
1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,0,5416
1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,0,5124
0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,0,6021
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,0,2952
1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,0,4521
1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,0,5295
0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,0,4309
1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,0,3947
